Date,BHP.AX,ILU.AX,RIO.AX,SER.AX
2021-06-09,48.66999816894531,7.840000152587891,124.80000305175781,0.06499999761581421
2021-06-10,48.29999923706055,7.840000152587891,124.91999816894531,0.06499999761581421
2021-06-11,48.95000076293945,7.800000190734863,124.94000244140625,0.06599999964237213
2021-06-15,49.220001220703125,8.1899995803833,126.4800033569336,0.06300000101327896
2021-06-16,48.369998931884766,8.109999656677246,125.70999908447266,0.06300000101327896
2021-06-17,47.689998626708984,7.960000038146973,124.2300033569336,0.061000000685453415
2021-06-18,46.52000045776367,7.960000038146973,123.47000122070312,0.057999998331069946
2021-06-21,45.61000061035156,7.789999961853027,120.05000305175781,0.057999998331069946
2021-06-22,46.68000030517578,8.100000381469727,121.98999786376953,0.057999998331069946
2021-06-23,47.15999984741211,8.0600004196167,122.8499984741211,0.05700000002980232
2021-06-24,47.599998474121094,8.0600004196167,124.36000061035156,0.05900000035762787
2021-06-25,47.900001525878906,8.220000267028809,125.22000122070312,0.05900000035762787
2021-06-28,48.400001525878906,8.25,126.05000305175781,0.05999999865889549
2021-06-29,48.060001373291016,8.1899995803833,125.0,0.05900000035762787
2021-06-30,48.56999969482422,9.149999618530273,126.63999938964844,0.05299999937415123
2021-07-01,48.220001220703125,8.699999809265137,125.98999786376953,0.054999999701976776
2021-07-02,48.54999923706055,8.449999809265137,125.70999908447266,0.05299999937415123
2021-07-05,48.45000076293945,8.59000015258789,126.12999725341797,0.0560000017285347
2021-07-06,48.849998474121094,8.600000381469727,125.41000366210938,0.054999999701976776
2021-07-07,48.79999923706055,8.640000343322754,126.04000091552734,0.054999999701976776
2021-07-08,49.65999984741211,8.829999923706055,126.22000122070312,0.054999999701976776
2021-07-09,49.47999954223633,8.5600004196167,125.4000015258789,0.054999999701976776
2021-07-12,51.04999923706055,8.630000114440918,127.5999984741211,0.0560000017285347
2021-07-13,50.70000076293945,8.630000114440918,128.36000061035156,0.0560000017285347
2021-07-14,50.959999084472656,8.670000076293945,128.27999877929688,0.0560000017285347
2021-07-15,51.529998779296875,8.789999961853027,131.13999938964844,0.05400000140070915
2021-07-16,51.869998931884766,8.859999656677246,130.60000610351562,0.057999998331069946
2021-07-19,50.5,8.680000305175781,127.83000183105469,0.050999999046325684
2021-07-20,49.2400016784668,8.569999694824219,124.41999816894531,0.04600000008940697
2021-07-21,49.88999938964844,8.699999809265137,125.87000274658203,0.04699999839067459
2021-07-22,51.45000076293945,9.329999923706055,127.41000366210938,0.04800000041723251
2021-07-23,51.27000045776367,9.75,127.0999984741211,0.05299999937415123
2021-07-26,51.90999984741211,9.9399995803833,130.11000061035156,0.050999999046325684
2021-07-27,53.36000061035156,9.869999885559082,132.47000122070312,0.04699999839067459
2021-07-28,52.470001220703125,9.65999984741211,132.22000122070312,0.050999999046325684
2021-07-29,53.33000183105469,9.880000114440918,134.1699981689453,0.050999999046325684
